歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Where in the World is Thomas?,Elvis Who、John Hasler、Patricia Kihoro、Thomas & Friends、,,动感、活力、,英语,161,
El es Realmente una Locomotora Util,Thomas & Friends、,,,西班牙语,,
Happy Halloween,Juren Mabulay、PJ Bastia、,,快乐、轻快、幸福、,英语,,
不给糖就捣蛋,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,国语,,
HalloweenABC,碰碰狐PINKFONG、,,,英语,156,
Pirate Baby Shark,碰碰狐PINKFONG、,,,英语,,
Ten Little Spooky Kids,碰碰狐PINKFONG、,,,英语,,
Ghosts on the Coast,碰碰狐PINKFONG、,,,英语,,
Spooky Pooky,碰碰狐PINKFONG、,,,国语,,
骨头乐队,碰碰狐PINKFONG、,,,国语,,
神秘城堡,碰碰狐PINKFONG、,,,国语,,
谁拿走了糖果,碰碰狐PINKFONG、,,,国语,,
小幽灵,碰碰狐PINKFONG、,,,国语,,
万圣节派对,碰碰狐PINKFONG、,,,国语,,
五个小南瓜,碰碰狐PINKFONG、,,,国语,,
万圣节化装舞会,碰碰狐PINKFONG、,,,国语,,
三个稻草人,碰碰狐PINKFONG、,,,国语,,
万圣节ABC,碰碰狐PINKFONG、,,,国语,,
海盗鲨鱼宝宝,碰碰狐PINKFONG、,,,国语,116,
十个怪孩子,碰碰狐PINKFONG、,,,国语,,
海岸怪物,碰碰狐PINKFONG、,,,国语,,
万圣节之夜,朱妮托尼、,,可爱、快乐、放松、,国语,,
万圣节赛跑,朱妮托尼、,,可爱、快乐、放松、,国语,,
万圣节派对,朱妮托尼、,,可爱、快乐、放松、,国语,125,
万圣节手指歌,朱妮托尼、,,可爱、快乐、放松、,国语,,
是谁拿了糖果,朱妮托尼、,,可爱、快乐、放松、,国语,,
万圣节怪兽车队,朱妮托尼、,,动感、热血、快乐、,国语,123,
万圣节之吸血鬼冰上晚会,朱妮托尼、,,可爱、快乐、放松、KTV、,国语,,
今天是万圣节,朱妮托尼、,,可爱、快乐、放松、,国语,,
僵尸芭蕾公主,朱妮托尼、,,动感、快乐、活力、,国语,,
万圣节,火火兔、,,悲伤、放松、,国语,,
什么是万圣节,森宇文化、,,,英语,,
万圣节之夜去讨糖,宝宝巴士、,,可爱、快乐、放松、,国语,92,
万圣节快乐,宝宝巴士、,,可爱、快乐、放松、,国语,139,
万圣节，鲨鱼do do do,Little Baby Bum 与朋友们 - 幼儿儿歌、,,大气、,国语,,
万圣节，让我们装扮起来吧。,Little Baby Bum 与朋友们 - 幼儿儿歌、,,轻快、快乐、活力、动感、,纯音乐,,
万圣节之歌,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、KTV、,国语,,
洗车房之歌 万圣节版,小巴士巴斯德、,,可爱、快乐、放松、,华语,,
Halloween Trick or Treat (Knock Knock Knock),Little Baby Bum Nursery Rhyme Friends、,,,英语,,
The Halloween Song,Little Baby Bum Nursery Rhyme Friends、,,,英语,,
Halloween Wheels on the Bus,Little Baby Bum Nursery Rhyme Friends、,,,英语,,
Old MacBoo Had a Haunted House,Baby Joy Joy、,,,英语,,
Johny Johny Halloween,Baby Joy Joy、,,,英语,,
Crazy Food Halloween,Baby Joy Joy、,,,英语,,
Halloween Sharks,The Countdown Kids、,,,英语,,
This Is Halloween,The Countdown Kids、,,,英语,,
Monster Mash,The Countdown Kids、,,,英语,,
No Monsters! Halloween,Little Baby Bum Nursery Rhyme Friends、,,,英语,,
Zombie Babies Three,Kids TV、,,,英语,,
Five Spooky Angels,Kids TV、,,,英语,,
Are You Sleeping Vampire (Halloween Version),All Babies Channel、,,,英语,,
It's Halloween,All Babies Channel、,,,英语,,
The Sound of Halloween,The Wiggles、,,,英语,,
Five Creepy Zombies,Hooplakidz、,,,英语,,
"Nocturne No. 20 in C Sharp Minor, Op. posth.",Frédéric François Chopin、Cristina Ortiz、,古典、,平静、放松、冥想、,英语,125,
"肖邦：升C小调夜曲（遗作）, 未编号",土星皇家交响乐团、Frédéric François Chopin、,古典-浪漫主义音乐、,平静、放松、,纯音乐,130,
"Jesu, Joy Of Man's Desiring",Johann Sebastian Bach、,古典-巴洛克音乐、,放松、动感、,纯音乐,56,
Moon River (Silver Screen Classics Album Version),David Davidson、,摇滚、流行-器乐流行、,抒情、悲伤、思念、咖啡厅、,纯音乐,82,
"肖邦：C小调夜曲（遗作）, 未编号",土星皇家交响乐团、Frédéric François Chopin、,古典-浪漫主义音乐、,平静、放松、,纯音乐,61,
"Nocturnes:C minor(1837, pub 1938)",李云迪、,古典-浪漫主义音乐、,平静、放松、,纯音乐,72,
"Kinderszenen (Scenes of childhood), Op. 15: VII. Traumerei (Dreaming) (arr. for violin and piano)",吕思清、,古典-浪漫主义音乐、,悲伤、,纯音乐,127,
"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",Florian Christl、,古典-古典跨界、,平静、放松、,纯音乐,157,
"Trio In E-Flat, Op. 100 (Excerpt)",Franz Schubert、,古典、,平静、爱情、浪漫、放松、治愈、,纯音乐,61,
"Schwanengesang, D.957:Ständchen",Arthur Grumiaux、,古典-浪漫主义音乐、,平静、放松、学习、咖啡厅、舞会、,纯音乐,125,
Menuet D major,Wolfgang Amadeus Mozart、,古典-古典主义音乐、,抒情、快乐、放松、舞会、轻快、正能量、,纯音乐,109,
Concert Paraphrase On Rigoletto,李云迪、,古典、,放松、,纯音乐,146,
"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",Ludwig van Beethoven、,古典-古典主义音乐、,平静、放松、学习、冥想、,纯音乐,70,
C小調夜曲〈遺作〉nocturne No.21 In C Minor Op. Posth B. 108,Zelimir Panic、,轻音乐、古典-浪漫主义音乐、,平静、爱情、浪漫、放松、治愈、学习、,纯音乐,111,
Auf FlugelnGeanges:R. Capucon,Felix Mendelssohn、,古典、,学习、冥想、放松、平静、,纯音乐,61,
柴可夫斯基-六月船歌,橙光音乐、Shockwave-Sound、,原声带、,平静、放松、学习、,纯音乐,146,
肖邦：A小调圆舞曲2,中国交响乐团、,古典-浪漫主义音乐、,平静、放松、,纯音乐,136,
巴赫-C大调前奏曲,橙光音乐、Shockwave-Sound、,原声带、,学习、平静、放松、,纯音乐,134,
巴达捷夫斯卡：少女的祈祷,中国交响乐团、,古典-文艺复兴音乐、,平静、放松、,纯音乐,72,
Minuet in G,David Hoffman、,古典-巴洛克音乐、,动感、,纯音乐,140,
神奇的1,Angell、,,,,,
2＝1＋1,Angell、,,,,,
123,Angell、,,,,,
我的4到哪儿去了,Angell、,,,,,
加油手掌,Angell、,,,,,
哨子吹不响,Angell、,,,,,
7的故事,Angell、,,,,,
问候士兵8,Angell、,,,,,
吹个大气球,Angell、,,,,,
数字之歌1-10,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,国语,102,
一二三四五 我捉到一条活小鱼,乐宝宝与朋友童谣、,,快乐、可爱、放松、,华语,78,
会跑的圆,森宇文化、,,可爱、快乐、活力、动感、,国语,,
整齐的方形,森宇文化、,,可爱、快乐、,国语,,
稳定的三角形,森宇文化、,,,国语,,
隐藏的图形,森宇文化、,,,国语,,
图形分类,森宇文化、,,可爱、快乐、,国语,,
加加加,Angell、,,,,,
太多了太少了,Angell、,,,,,
数学小星星,Angell、,,,,,
几加几等于7,Angell、,,,,,
8的加法,Angell、,,,,,
9的加法,Angell、,,,,,
小九九,Angell、,,,,,
数数玩,Angell、,,,,,
数字邻居,森宇文化、,,快乐、幸福、可爱、放松、活力、动感、,国语,,
钓了多少条鱼,森宇文化、,,,国语,,
哪块木板最长呢,森宇文化、,,,国语,,
海绵宝宝排第几,森宇文化、,,,国语,,
匹配大小,森宇文化、,,,国语,,
玩具在哪里,森宇文化、,,,国语,,
帮积木找朋友,森宇文化、,,,国语,,
一起来拼积木,森宇文化、,,可爱、快乐、正能量、活力、动感、甜蜜、爱情、幸福、,国语,,
偷吃的蛋蛋猪,森宇文化、,,,国语,,
小小服务员,森宇文化、,,,国语,,
吃汤圆,森宇文化、,,,国语,,
找方向,森宇文化、,,,国语,,
找规律的小游戏,森宇文化、,,,国语,,
谜底是什么,森宇文化、,,,国语,,
买甜点,森宇文化、,,,国语,,
곰들의 춤,七公主、,,可爱、快乐、放松、,韩语,133,
모두 다 뛰놀자,엘키즈 동요、,,活力、动感、,韩语,,
상어 가족,Pinkfong、,,热血、动感、,韩语,115,
아기염소,엘키즈 동요、,,抒情、,韩语,,
쥐가 백마리,엘키즈 동요、,,轻快、快乐、,韩语,,
귀여운 꼬마,엘키즈 동요、,,活力、动感、,韩语,,
생일 축하노래,엘키즈 동요、,,抒情、,韩语,,
칙칙폭폭 기차여행,TOMTOMI、,,抒情、,韩语,,
나는 숲속의 음악가,七公主、,,可爱、快乐、放松、,韩语,,
우유송,엘키즈 동요、,,活力、动感、,韩语,,
꼭꼭 약속해,엘키즈 동요、,,,韩语,,
방귀대장 뿡뿡이,엘키즈 동요、,,,韩语,,
옥수수 하모니카,엘키즈 동요、,,,韩语,,
산중호걸,엘키즈 동요、,,,韩语,,
모두 제자리,엘키즈 동요、,,,韩语,,
병원차와 소방차,엘키즈 동요、,,,韩语,,
동물 소리,Pinkfong、,,可爱、快乐、放松、,英语,,
펭귄 댄스,Pinkfong、,,可爱、快乐、放松、,英语,,
머리 어깨 무릎 발,엘키즈 동요、,,,韩语,,
아름다운 세상,엘키즈 동요、,,,韩语,,
도깨비나라,TOMTOMI、,,,韩语,,
동물농장에 가요,TOMTOMI、,,,韩语,,
동물 흉내,Pinkfong、,,,英语,,
동물 동물 동물,Pinkfong、,,轻快、可爱、快乐、,英语,,
뽀롱 뽀롱 뽀로로,V.A.、,,,,,
내 동생,엘키즈 동요、,,,韩语,,
동물농장,엘키즈 동요、,,,韩语,,
산토끼,엘키즈 동요、,,,韩语,,
밤이 좋아,Pinkfong、,,轻快、快乐、活力、动感、,英语,,
숨바꼭질,Pinkfong、,,可爱、快乐、轻快、,英语,,
동물 가족,Pinkfong、,,神秘、紧张、,英语,,
거미,엘키즈 동요、,,,韩语,,
악어떼,엘키즈 동요、,,,韩语,,
꿈지락 꿈틀,路易音乐、,古典、,,,,
스윗하트,七公主、,,可爱、快乐、放松、,韩语,155,
바닷속에는,Pinkfong、,,快乐、可爱、放松、,英语,,
내 동물 친구,Pinkfong、,,KTV、可爱、快乐、热血、动感、,英语,,
정글 붐붐,Pinkfong、,,动感、正能量、洒脱、,英语,,
여우야 여우야,엘키즈 동요、,,,韩语,,
쥐가 백마리,七公主、,,可爱、快乐、,韩语,92,
하마와 기린,TOMTOMI、,,,韩语,,
통통통통,TOMTOMI、,,,韩语,,
토마토,七公主、,,可爱、快乐、放松、舞蹈、,韩语,137,
구급차,TOMTOMI、,,,韩语,,
경찰차,TOMTOMI、,,,韩语,,
아기 동물들,Pinkfong、,,友情、抒情、治愈、梦幻、放松、苦情、悲伤、,英语,,
동물 결혼식,Pinkfong、,,轻快、快乐、,英语,,
그대로 멈춰라,엘키즈 동요、,,,韩语,,
학교를 안갔어!,량현량하、,原声带-综艺原声、流行-韩国流行、,动感、可爱、快乐、,韩语,118,
소방차,TOMTOMI、,,可爱、快乐、放松、,韩语,,
멋쟁이 토마토,엘키즈 동요、,,,韩语,,
아기돼지 삼형제,엘키즈 동요、,,,韩语,,
피노키오,엘키즈 동요、,,,韩语,,
예쁜 아기곰,엘키즈 동요、,,,韩语,,
솜사탕,V.A.、,,抒情、,,,
今天星期几?,유명호、,,,韩语,,
BubbleCh,路易音乐、,古典、,,,,
누굴 먼저 만날까,V.A.、,,,,,
골목길에서,V.A.、,,,,,
리듬 따라해요,路易音乐、,古典、,,,,
星期歌,유명호、,,,韩语,,
上和下,유명호、,,活力、动感、,韩语,,
뽀뽀,路易音乐、,古典、,,,,
색깔 노래,路易音乐、,古典、,动感、可爱、快乐、,韩语,104,
乌龟之歌,愛唱歌的樹、,,可爱、快乐、抒情、,韩语,,
一粒米的重量,홍순관、,,,韩语,,
看那朵花儿,유명호、,,,韩语,,
你觉得怎么样?,유명호、,,,韩语,,
다람쥐가 쓰는 동화,V.A.、,,,,,
올챙이송,Sound Poem、,,可爱、快乐、放松、,韩语,,
三只小熊（韩语版）,一只萌考拉、,,可爱、快乐、放松、,韩语,125,
엄마돼지 아기돼지,엘키즈 동요、,,,韩语,,
작은 동물원,엘키즈 동요、,,,韩语,,
거미 (거미가 줄을 타고 올라갑니다),TOMTOMI、,,,韩语,,
쥐가 백 마리,TOMTOMI、,,,韩语,,
예쁜 아기곰,Pororo、,二次元-动漫歌曲、,可爱、快乐、放松、,韩语,,
한자송,TOMTOMI、,,,韩语,,
매애매애 검은 양,TOMTOMI、,,,韩语,,
그러면 안 돼,TOMTOMI、,,,韩语,,
초록 능선의 노래,V.A.、,,,,,
지리산 반달곰,V.A.、,,可爱、快乐、放松、,纯音乐,,
아기 다람쥐 또미,七公主、,,可爱、快乐、放松、,韩语,,
고래의 노래,Pororo、,二次元-动漫歌曲、,动感、可爱、快乐、KTV、,韩语,,
숫자송,TOMTOMI、,,,韩语,,
한글송,TOMTOMI、,,,韩语,,
小精灵之歌,愛唱歌的樹、,,,韩语,,
룰루랄라루,路易音乐、,古典、,快乐、可爱、放松、,,,
아래 위로,路易音乐、,古典、,,,,
七色彩虹,愛唱歌的樹、,,,韩语,,
러브송,七公主、,,可爱、快乐、婚礼、,韩语,116,
我要早睡,유명호、,,,韩语,,
동물원에 가면,Pinkfong、,,遗憾、悲伤、,英语,,
누구 꼬리일까?,Pinkfong、,,轻快、快乐、,英语,,
주먹 쥐고,엘키즈 동요、,,,韩语,,
코끼리와 거미줄,엘키즈 동요、,,,韩语,,
아기공룡 둘리,엘키즈 동요、,,,韩语,,
우리 모두 다 같이,엘키즈 동요、,,,韩语,,
꿀벌의 여행,엘키즈 동요、,,,韩语,,
요기 여기,엘키즈 동요、,,,韩语,,
十个甜甜圈Ten donuts on Christmas,宝宝巴士、,,可爱、快乐、放松、KTV、,英语,,
Christmas Is Magic,Little Baby Bum Nursery Rhyme Friends、,,快乐、轻快、,英语,,
圣诞节巡逻警察,宝宝巴士、,,可爱、快乐、放松、,国语,85,
圣诞节巡逻警察Little police officers,宝宝巴士、,,快乐、可爱、清新、放松、,英语,,
Candle in the Snow,Caspar Babypants、,,,英语,,
Frosty the Snowman,Kidz Bop Kids、,,可爱、快乐、放松、,英语,,
12 Days of Christmas,Zouzounia TV、Nursery Rhymes、,,快乐、可爱、放松、,英语,,
圣诞节消防员Firefighters on Christmas,宝宝巴士、,,可爱、快乐、放松、,英语,,
Let’s Make a Snowman,Little Baby Bum Nursery Rhyme Friends、,,可爱、快乐、放松、,英语,,
圣诞节消防员,宝宝巴士、,,动感、可爱、快乐、KTV、,国语,,
职业体验-圣诞老人,宝宝巴士、,,可爱、快乐、放松、,国语,,
Christmas Wrapping,Kidz Bop Kids、,,热血、动感、可爱、快乐、旅游、,英语,,
10 Little Reindeer,Zouzounia TV、Nursery Rhymes、,,可爱、快乐、放松、治愈、,英语,,
Frosty the Snowman,The Countdown Kids、,,咖啡厅、可爱、快乐、放松、,英语,80,
We Wish You A Merry Christmas,Kids Choir、,,可爱、快乐、放松、,英语,92,
魔法雪人,乐宝宝与朋友童谣、,,,华语,,
圣诞节-看窗外（英文）,宝宝巴士、,,可爱、快乐、,英语,,
圣诞节-看窗外,宝宝巴士、,,可爱、快乐、,国语,,
圣诞冰淇淋,乐宝宝与朋友童谣、,,,华语,,
on Christmas day,Badanamu、,,可爱、快乐、KTV、,英语,,
我爱圣诞节,宝宝巴士、,,可爱、快乐、放松、,国语,,
Deck the Halls,Caspar Babypants、,,,英语,,
Rudolph the Red-Nosed Reindeer,Zouzounia TV、Nursery Rhymes、,,放松、,英语,,
唱支圣诞歌曲,乐宝宝与朋友童谣、,,动感、活力、,华语,,
职业体验-圣诞老人（英文）,宝宝巴士、,,可爱、快乐、放松、,英语,,
圣诞手指家族,乐宝宝与朋友童谣、,,,华语,,
怪兽的士,宝宝巴士、,,,国语,,
驯鹿怪兽卡车Rudolph monster truck,宝宝巴士、,,KTV、可爱、快乐、放松、,英语,122,
圣诞雪橇上的轱辘,乐宝宝与朋友童谣、,,,华语,,
雪人家族,朱妮托尼、,,,国语,,
圣诞魔术师,朱妮托尼、,,可爱、快乐、放松、,国语,128,
魔法的圣诞节,乐宝宝与朋友童谣、,,,华语,,
圣诞卡车Christmas Trucks,宝宝巴士、,,,英语,,
堆雪人之歌,乐宝宝与朋友童谣、小巴士巴斯德、,,快乐、可爱、放松、,华语,,
圣诞节小女巫,宝宝巴士、,,可爱、快乐、放松、,国语,122,
海底圣诞老人,宝宝巴士、,,,国语,,
Deck The Halls,Dora The Explorer、,,,英语,,
圣诞怪兽的士,宝宝巴士、,,,国语,,
圣诞节消防车出任务,宝宝巴士、,,可爱、快乐、放松、,国语,96,
I Heard The Bells On Christmas Day,Cedarmont Kids、,,可爱、快乐、放松、,英语,101,
圣诞节游行Christmas parade,宝宝巴士、,,可爱、快乐、放松、,英语,,
海底圣诞老人Little Santa Clauses,宝宝巴士、,,,英语,,
Santa Claus,Nursery Rhymes Loulou and Lou、Little Baby Music、Baby Lullabies Baby Music、,,,英语,,
粉红色的圣诞节Pink Christmas,圈圈宝贝、,,可爱、快乐、放松、,国语,,
圣诞老人和鲁道夫,朱妮托尼、,,KTV、可爱、快乐、放松、,国语,,
It's Christmas Time,Nursery Rhymes Loulou and Lou、Little Baby Music、Baby Lullabies Baby Music、,,,英语,,
圣诞快乐（英文）,宝宝巴士、,,可爱、快乐、放松、,英语,174,
Rockin' Around The Christmas Tree,Dora The Explorer、,,,英语,,
Santa Claus Is Coming Aqui!,Dora The Explorer、,,,西班牙语,,
叮叮当,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,华语,90,
圣诞鲨鱼,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,华语,,
圣诞老人送礼物,宝宝巴士、,,快乐、可爱、放松、,国语,,
白色圣诞节之歌,乐宝宝与朋友童谣、小巴士巴斯德、,,,华语,,
圣诞节手指游戏,朱妮托尼、,,,国语,,
叮叮当,乐宝宝与朋友童谣、,,快乐、可爱、放松、,华语,90,
Rudolph The Red Nosed Reindeer,Nursery Rhymes Loulou and Lou、Little Baby Music、Baby Lullabies Baby Music、,,,英语,,
圣诞老人,宝宝巴士、,,可爱、快乐、放松、,国语,119,
红鼻子鲁道夫,朱妮托尼、,,可爱、快乐、,国语,132,
全家一起过圣诞节,宝宝巴士、,,可爱、快乐、放松、KTV、,国语,,
一起堆个雪人,乐宝宝与朋友童谣、,,可爱、快乐、放松、,华语,,
圣诞老人送礼物（英文）,宝宝巴士、,,可爱、快乐、放松、,英语,,
圣诞十二天,乐宝宝与朋友童谣、,,咖啡厅、快乐、可爱、放松、,华语,,
Nochebuena,Dora The Explorer、,,,西班牙语,,
圣诞巴士上的轱辘,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,华语,,
圣诞小火车,宝宝巴士、,,可爱、快乐、放松、,国语,173,
欢庆圣诞 (法拉拉),乐宝宝与朋友童谣、,,,华语,,
圣诞节来啦！,Little Baby Bum 与朋友们 - 幼儿儿歌、,,清新、放松、KTV、,华语,,
圣诞节小女巫,宝宝巴士、,,可爱、快乐、放松、,国语,122,
Recoge Song,Dora The Explorer、,,,西班牙语,,
I Saw Three Ships,Kids Choir、,,,英语,,
Here Comes Santa Claus (Right Down Santa Claus Lane),Dora The Explorer、,,,英语,,
一起堆个雪人,Little Baby Bum 与朋友们 - 幼儿儿歌、,,,华语,,
驯鹿怪兽卡车,宝宝巴士、,,KTV、可爱、快乐、放松、,国语,121,
圣诞雪橇上的轱辘,Little Baby Bum 与朋友们 - 幼儿儿歌、,,,华语,,
圣诞节卡车,宝宝巴士、,,快乐、可爱、放松、,国语,145,
圣诞老人的烟囱之旅,朱妮托尼、,,可爱、快乐、放松、,国语,,
怪兽车吃糖果,宝宝巴士、,,可爱、快乐、放松、,国语,127,
祝你圣诞快乐,Lynne Music Project、,,可爱、快乐、放松、KTV、,英语,,
欢庆圣诞,乐宝宝与朋友童谣、,,可爱、快乐、放松、,华语,,
圣诞谜语,朱妮托尼、,,可爱、快乐、放松、KTV、,国语,,
全家过圣诞（英文）,宝宝巴士、,,可爱、快乐、放松、,英语,,
Jingle Bells,李昕竹、,,旅游、可爱、快乐、放松、,英语,137,
圣诞十二天,Little Baby Bum 与朋友们 - 幼儿儿歌、,,,华语,,
Shake Shake Shake,Dora The Explorer、,,,英语,,
No Swiping On Christmas,Dora The Explorer、,,,英语,,
A Holly Jolly Christmas,Dora The Explorer、,,,英语,,
Sleigh Ride (With Dora and You),Dora The Explorer、,,,英语,,
恐龙的圣诞节,宝宝巴士、,,可爱、快乐、放松、KTV、,国语,,
唱支圣诞歌曲,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,华语,,
我们祝你圣诞快乐！,Little Baby Bum 与朋友们 - 幼儿儿歌、,,可爱、快乐、放松、,华语,,
圣诞巴士上的轱辘,乐宝宝与朋友童谣、,,,华语,,
魔法圣诞老人来了,宝宝巴士、,,,国语,,
鲨鱼一家过圣诞节Shark family’s Christmas,宝宝巴士、,,可爱、快乐、放松、,英语,173,
Snowman,Diconsoft、,,可爱、快乐、放松、,英语,,
圣诞礼物,朱妮托尼、,,,国语,,
圣诞老人的礼物工厂,朱妮托尼、,,,国语,,
猫咪与圣诞精灵,宝宝巴士、,,可爱、快乐、放松、,国语,,
恐龙的圣诞节Dinosaurs’ Christmas,宝宝巴士、,,可爱、快乐、放松、KTV、,英语,173,
圣诞驯鹿歌,乐宝宝与朋友童谣、,,,华语,,
圣诞鲨鱼,乐宝宝与朋友童谣、,,动感、活力、,华语,175,
Son Of Man,Phil Collins、,,热血、动感、,英语,,
When You Wish Upon a Star,郎朗、,古典-古典跨界、,快乐、放松、冥想、轻快、,纯音乐,150,
Speechless (Full),Naomi Scott、,,热血、抒情、动感、悲伤、思念、放松、治愈、KTV、正能量、大气、,英语,124,
A Whole New World,郎朗、,古典-古典跨界、,平静、放松、,纯音乐,142,
You'll Be in My Heart,Disney、,,抒情、动感、,英语,,
The Ballad of the Lonesome Cowboy,Chris Stapleton、,,清新、可爱、快乐、放松、KTV、,英语,111,
So Close,Jon McLaughlin、,,爱情、苦情、婚礼、,英语,70,
Rafiki's Fireflies,Hans Zimmer、,,梦幻、放松、冥想、,纯音乐,51,
True To Your Heart,98º、Stevie Wonder、,,KTV、动感、可爱、快乐、,英语,,
Daddy's Whiskers,Willio & Phillio、,,热血、动感、快乐、KTV、,英语,,
Proud of Your Boy,Alan Menken and Howard Ashman、,,KTV、悲伤、抒情、,英语,,
"Harris, the Bullfrog",Larry Groce、,,可爱、快乐、放松、,英语,,
Circle Of Life,Carmen Twillie、Lebo M.、,,热血、抒情、动感、KTV、,英语,102,
Ever Ever After,Carrie Underwood、,,热血、抒情、动感、婚礼、,英语,56,
Two Worlds,Phil Collins、,,热血、抒情、动感、,英语,,
A Million Miles Away,Alan Menken and Howard Ashman、,,抒情、悲伤、KTV、,英语,76,
If I Never Knew You,Jon Secada、Shanice、,,KTV、抒情、悲伤、,英语,,
Remember,Hans Zimmer、,,热血、动感、梦幻、放松、,纯音乐,90,
Beauty and the Beast (Duet),Céline Dion、Peabo Bryson、,,爱情、,英语,75,
Life is a Highway,Rascal Flatts、,,热血、动感、KTV、,英语,,
"Chim Chim Cher-ee (From ""Mary Poppins""/Shanghai Disneyland Version)",Richard M. Sherman、,,可爱、快乐、放松、KTV、,纯音乐,103,
Someday,All-4-One、,,抒情、悲伤、爱情、浪漫、KTV、,英语,167,
Part of Your World,Jodi Benson、,,悲伤、放松、冥想、,英语,131,
The Return to Voyaging,Mark Mancina、,,梦幻、放松、抒情、,纯音乐,113,
Kingdom Celebration,Alan Menken、,,热血、动感、悲伤、,纯音乐,,
"Lost in the Woods (From ""Frozen 2""/Weezer Version)",Weezer、,,抒情、悲伤、热血、动感、,英语,152,
The Big Ship,Alan Menken、,,热血、抒情、动感、悲伤、,纯音乐,129,
Some Day My Prince Will Come [From Snow White and the Seven Dwarfs],Disney、,,放松、,纯音乐,,
Go the Distance,Michael Bolton、,,抒情、悲伤、KTV、,英语,128,
"Loyal Brave True (From ""Mulan""/Soundtrack Version)",Christina Aguilera、,,热血、动感、抒情、悲伤、,英语,146,
You Are My Sunshine,Angelika Vee、,,放松、抒情、通勤、平静、,英语,74,
Lullaby Time,Orla Fallon、,,放松、平静、,英语,135,
Over the Rainbow,Celtic Woman、,,抒情、放松、治愈、,英语,64,
Another Day is Done,Nick Lachey、,,抒情、悲伤、孤独、,英语,60,
Head Shoulders Knees and Toes,Nursery Rhymes Mama Cozy、LL Kids Nursery Rhymes、,,放松、治愈、,英语,,
Hush Little Baby,Celtic Woman、,,抒情、慵懒、放松、,英语,,
Lavender's Blue,Dream Baby、,,放松、冥想、,英语,,
"Winkum, Winkum",Susie Tallman、,,抒情、治愈、放松、悲伤、,英语,124,
Simple Gifts,Jewel、,,悲伤、放松、孤独、,英语,76,
SLEEP IS A PRECIOUS THING,Diana Panton、,爵士、,,英语,128,
Incy Wincy Spider,Nursery Rhymes、,,悲伤、抒情、,英语,,
Rock a Bye Baby (On the Tree Top),The Singalongasong Band、,,放松、,英语,,
It Is Well With My Soul,The Innocence Mission、,,慵懒、放松、,英语,,
Golden Slumbers,Orquesta de la plata、,,平静、放松、冥想、,英语,,
Twinkle Twinkle,Hayley Westenra、,古典、,抒情、平静、放松、,英语,,
Slumber My Darling,Áine Minogue、,,抒情、放松、,英语,116,
I'm A Little Teapot,Nursery Rhymes Mama Cozy、LL Kids Nursery Rhymes、,,放松、,英语,,
Sweetly Sleep,The Koalas、,,孤独、悲伤、,英语,,
Thumbelina,Various Artists、,,抒情、悲伤、孤独、,英语,110,
Frere Jacques,The Little Series、,,抒情、悲伤、放松、,英语,84,
Apples and Bananas,Barney、,,可爱、快乐、放松、,英语,78,
Humpty Dumpty,Play School、,,动感、快乐、放松、,英语,109,
Do Your Ears Hang Low?,Kids Choir、,,可爱、快乐、放松、,英语,75,
Old MacDonald,Various Artists、,,动感、可爱、快乐、,英语,113,
Rock-a-Bye Baby,Cocomelon、,,可爱、快乐、放松、,英语,121,
I'm a Little Teapot,斑马儿歌、,,动感、爱情、浪漫、,英语,130,
Slippery Fish,Amy Liz、,,放松、快乐、清新、,,142,
Mr. Sun,Cocomelon、,,可爱、快乐、放松、,英语,,
She'll Be Coming Round the Mountain,The Countdown Kids、,,KTV、可爱、快乐、放松、,英语,,
Itsy Bitsy Spider,Kids Choir、,,可爱、快乐、,英语,107,
I Can Sing A Rainbow,Kids United、,,清新、放松、冥想、,英语,,
Horsey Horsey,The Jamborees、,,快乐、放松、,英语,,
Little Boy Blue,Little Baby Bum Nursery Rhyme Friends、,,可爱、快乐、放松、,英语,111,
Skidamarink,Pinkfong、,,快乐、可爱、放松、,英语,,
Hokey Pokey,Kids Choir、,,动感、可爱、快乐、,英语,,
This Is The Way,MIKA STUDIO、,,可爱、快乐、放松、,英语,90,
Pop! Goes The Weasel,Pop Goes The Weasel、,,放松、快乐、抒情、,英语,,
The Finger Family,Muffin Songs、,,动感、活力、快乐、,英语,113,
Frère Jacques,Baby's First、,,放松、,法语,72,
Jack And Jill,Juice Music、,,可爱、快乐、放松、,英语,112,
Ring a Ring O' Roses,Hannah MacFarlane、,,可爱、快乐、放松、,英语,,
London Bridge Is Falling Down,Genni Kane、,,可爱、快乐、,英语,107,
"Pat-a-Cake, Pat-a-Cake, Baker's Man",Nursery Rhymes ABC、,,快乐、可爱、放松、,英语,,
